TotalAmount,BikePurchase,CustomerID,PersonType,BirthDate,Age,MaritalStatus,Gender,TotalChildren,HomeOwnerFlag,NumberCarsOwned,CountryRegionCode_Num,YearlyIncome_Num,Education_Num,Occupation_Num
5971.33,1,28154,IN,1968,52,S,F,0,0,1,5,2,4,3
3578.27,1,28170,IN,1961,59,M,F,1,1,1,5,2,2,1
8153.02,1,11060,IN,1954,66,M,M,2,1,2,0,3,2,1
6453.23,1,13560,IN,1969,51,M,M,0,1,0,2,1,3,1
1597.5582,1,14590,IN,1966,54,S,F,3,1,1,5,2,4,1
4442.24,1,17255,IN,1970,50,M,F,0,1,4,0,3,0,3
4347.76,1,17258,IN,1971,49,M,M,0,1,4,0,4,0,3
5971.33,1,22109,IN,1954,66,M,M,2,0,2,1,2,0,1
3578.27,1,28148,IN,1964,56,S,M,4,0,3,5,2,4,1
3578.27,1,28180,IN,1967,53,S,M,0,0,1,5,2,2,1
5888.24,1,13847,IN,1975,45,M,M,1,1,0,4,1,4,1
3578.27,1,28166,IN,1961,59,M,F,4,1,2,5,1,1,1
8163.31,1,11333,IN,1962,58,M,F,1,1,0,4,0,3,2
5883.25,1,12255,IN,1961,59,S,F,1,0,0,3,0,2,0
4382.75,1,17241,IN,1973,47,M,M,0,1,3,0,4,2,4
4347.76,1,17334,IN,1957,63,M,M,1,0,1,0,2,2,1
2551.3582,1,17973,IN,1968,52,M,M,1,1,0,3,1,4,2
3142.4482,1,20060,IN,1971,49,S,F,0,0,1,4,1,1,0
4673.31,1,25886,IN,1950,70,M,F,2,1,2,5,2,2,3
3374.99,1,28401,IN,1965,55,S,F,2,1,1,3,1,2,2
6624.6,1,13841,IN,1974,46,S,M,0,0,2,4,0,0,0
4417.75,1,17056,IN,1969,51,S,M,1,1,1,0,4,3,4
4417.75,1,17079,IN,1963,57,S,F,0,0,1,0,2,4,3
4158.24,1,22117,IN,1953,67,M,F,3,1,2,1,2,3,4
3578.27,1,28184,IN,1960,60,M,F,1,1,1,5,2,2,1
5997.33,1,28191,IN,1959,61,S,F,2,1,1,5,2,3,3
5873.26,1,12217,IN,1961,59,M,M,1,1,0,3,0,4,0
7285.57,1,13580,IN,1946,74,M,F,3,0,4,2,4,4,4
4382.75,1,17278,IN,1969,51,M,F,2,1,0,0,3,4,3
6021.62,1,17329,IN,1962,58,M,F,1,1,1,0,2,2,1
1253.0682,1,25556,IN,1980,40,S,F,0,1,1,0,0,2,0
5962.34,1,28155,IN,1968,52,S,F,0,1,1,5,2,4,3
3578.27,1,28163,IN,1962,58,M,F,1,1,1,5,2,2,1
5967.23,1,12219,IN,1961,59,M,M,1,1,0,3,0,4,0
4347.76,1,17233,IN,1975,45,M,F,0,1,2,0,3,4,3
4385.03,1,17240,IN,1973,47,M,M,0,0,3,0,4,2,4
5917.24,1,13845,IN,1975,45,M,M,1,1,0,4,1,4,1
3578.27,1,28167,IN,1961,59,S,M,1,1,1,5,2,2,1
5997.33,1,28190,IN,1959,61,S,F,2,1,1,5,2,3,3
7147.07,1,13777,IN,1967,53,M,M,1,1,0,4,1,4,2
3016.0682,1,14585,IN,1970,50,M,F,2,1,0,5,3,3,3
4347.76,1,17232,IN,1975,45,M,M,0,1,2,0,3,4,3
6021.82,1,28099,IN,1978,42,M,M,0,1,2,5,2,2,1
3578.27,1,28142,IN,1974,46,S,M,0,0,2,5,1,1,3
5898.26,1,12212,IN,1969,51,M,F,0,1,0,3,0,3,0
7295.04,1,13579,IN,1946,74,M,M,3,1,4,2,4,4,4
6021.62,1,17279,IN,1968,52,M,F,2,1,1,0,2,4,3
6029.57,1,17286,IN,1967,53,M,M,2,1,1,0,2,4,3
3165.4182,1,20149,IN,1942,78,M,F,1,1,0,4,1,4,2
6047.32,1,22112,IN,1954,66,M,F,3,1,2,1,2,0,1
1262.8682,1,25557,IN,1980,40,M,M,0,1,1,0,0,2,0
1253.0682,1,25559,IN,1980,40,S,M,0,1,0,0,0,4,2
3578.27,1,28171,IN,1961,59,M,M,1,1,1,5,2,2,1
6114.81,1,28194,IN,1959,61,S,F,1,0,0,5,3,3,3
5908.26,1,13820,IN,1963,57,M,M,1,1,0,4,1,4,1
4315.8982,1,19339,IN,1966,54,M,M,0,1,0,2,1,4,3
1468.5882,1,14589,IN,1966,54,S,F,3,0,0,5,2,4,1
5953.25,1,12256,IN,1961,59,M,F,1,1,0,3,0,2,0
7212.06,1,13794,IN,1964,56,S,F,2,1,2,4,0,1,0
5933.25,1,13846,IN,1975,45,M,F,1,1,0,4,1,4,1
4362.74,1,17256,IN,1970,50,M,M,0,1,4,0,4,1,4
4426.74,1,17277,IN,1969,51,M,F,1,1,0,0,3,3,4
4426.24,1,17288,IN,1969,51,S,M,1,0,2,0,4,3,4
4417.75,1,17293,IN,1966,54,M,F,0,1,0,0,3,4,3
4467.76,1,17326,IN,1963,57,S,F,0,1,1,0,2,4,3
3578.27,1,28147,IN,1964,56,S,M,4,0,3,5,2,4,1
6025.32,1,28152,IN,1963,57,M,M,4,1,2,5,2,4,3
8194.0,1,11072,IN,1955,65,S,F,2,0,2,0,3,1,1
8394.29,1,14429,IN,1955,65,S,F,3,0,3,4,4,2,3
1518.5782,1,17975,IN,1968,52,S,F,0,1,0,3,1,3,2
3578.27,1,28222,IN,1957,63,S,M,2,0,2,5,2,1,3
8158.01,1,11095,IN,1962,58,S,M,1,1,1,0,2,2,1
5873.26,1,12267,IN,1958,62,S,M,2,1,1,3,0,2,0
4730.03,1,17728,IN,1978,42,S,F,0,0,1,0,0,2,0
4733.75,1,17904,IN,1980,40,S,F,0,0,1,0,0,2,0
4698.76,1,17921,IN,1978,42,M,F,0,1,0,0,0,4,2
3578.27,1,28199,IN,1958,62,S,F,1,0,1,5,2,4,3
3578.27,1,28598,IN,1955,65,M,M,1,1,1,5,1,1,2
4369.74,1,17510,IN,1955,65,S,M,2,1,2,0,3,1,1
5976.32,1,28257,IN,1962,58,S,M,1,1,4,5,3,2,3
8099.03,1,11097,IN,1961,59,M,M,1,1,1,0,2,2,1
8221.99,1,11343,IN,1958,62,M,M,1,1,0,4,0,4,0
6029.57,1,17354,IN,1943,77,M,M,2,1,1,0,2,3,4
6093.2,1,18188,IN,1975,45,M,M,0,1,3,0,2,4,3
4118.26,1,18189,IN,1976,44,M,F,0,1,2,0,2,4,3
3191.4182,1,20165,IN,1943,77,M,F,1,1,0,4,1,4,2
4649.83,1,25895,IN,1952,68,M,M,2,0,4,5,1,0,1
5962.34,1,28273,IN,1955,65,M,F,2,1,1,5,3,1,3
1468.5882,1,14610,IN,1964,56,S,F,5,1,3,5,1,4,1
4733.75,1,17920,IN,1978,42,S,M,0,1,0,0,0,4,2
4598.83,1,25905,IN,1953,67,M,M,3,0,3,5,2,0,1
8451.26,1,14427,IN,1956,64,M,M,3,1,3,4,4,2,3
3150.5382,1,14602,IN,1969,51,M,F,3,1,0,5,3,3,3
4698.76,1,17911,IN,1976,44,M,M,1,1,0,0,0,1,0
3578.27,1,28200,IN,1958,62,M,F,1,1,1,5,2,4,3
8180.0,1,11093,IN,1967,53,M,F,0,1,0,0,3,3,4
8215.99,1,11099,IN,1961,59,M,M,1,1,1,0,2,4,3
5930.23,1,14159,IN,1969,51,S,M,0,1,0,4,1,3,2
1500.8682,1,14591,IN,1966,54,S,M,0,1,0,5,2,3,3
3034.0682,1,14603,IN,1965,55,S,F,3,1,2,5,3,4,1
4150.53,1,17511,IN,1955,65,S,F,2,1,2,0,3,1,1
4752.75,1,17732,IN,1979,41,M,M,0,1,0,0,0,4,2
6060.83,1,28243,IN,1964,56,S,M,2,0,3,5,4,4,4
6026.31,1,28244,IN,1964,56,M,F,1,1,3,5,4,4,4
3578.27,1,28271,IN,1955,65,S,M,2,1,2,5,2,1,3
5971.33,1,28297,IN,1953,67,S,F,3,0,2,5,2,3,4
8110.02,1,11092,IN,1967,53,M,F,2,1,0,0,3,4,3
6493.24,1,13686,IN,1973,47,M,M,1,1,1,2,1,4,1
5976.74,1,14158,IN,1969,51,S,M,0,1,0,4,1,3,2
6665.58,1,14525,IN,1977,43,M,F,0,1,0,4,0,3,0
6070.59,1,17502,IN,1954,66,S,M,3,1,2,0,1,0,2
4752.75,1,17912,IN,1976,44,M,M,1,1,0,0,0,1,0
1239.0882,1,25562,IN,1979,41,M,F,0,1,0,0,0,4,2
6118.61,1,28259,IN,1962,58,M,M,1,1,3,5,4,4,4
5997.33,1,28285,IN,1960,60,M,F,3,1,4,5,3,2,3
6705.59,1,14150,IN,1959,61,M,M,3,1,0,4,1,4,2
4142.23,1,17514,IN,1958,62,M,M,4,1,3,0,4,4,4
4742.74,1,17736,IN,1977,43,S,F,1,0,0,0,0,1,0
4145.54,1,18193,IN,1975,45,S,M,0,1,2,0,3,4,3
6016.33,1,28250,IN,1963,57,M,M,0,1,2,5,3,2,3
8204.02,1,11080,IN,1959,61,M,M,0,1,2,0,4,3,4
5910.22,1,13767,IN,1968,52,S,F,1,0,0,2,1,4,2
6650.6,1,14157,IN,1969,51,S,M,0,1,0,4,1,4,2
8321.31,1,14183,IN,1953,67,S,F,0,0,3,4,4,2,3
4792.73,1,17915,IN,1978,42,S,F,1,0,0,0,0,1,0
5773.04,1,25903,IN,1952,68,M,M,2,1,2,5,2,0,1
5976.32,1,28234,IN,1965,55,M,M,4,1,4,5,3,2,3
3936.47,1,29399,IN,1965,55,S,F,0,1,0,2,1,4,3
8063.04,1,11096,IN,1962,58,M,M,1,1,1,0,2,4,3
8192.0,1,11341,IN,1936,84,M,M,1,1,0,4,0,3,2
8301.31,1,14191,IN,1951,69,M,M,4,0,2,4,4,2,3
6035.6,1,17353,IN,1943,77,M,M,2,1,1,0,2,3,4
4752.23,1,17730,IN,1978,42,S,F,0,1,1,0,0,2,0
4698.76,1,17910,IN,1977,43,M,M,0,1,2,0,0,1,0
4733.75,1,17924,IN,1977,43,S,F,1,0,0,0,0,1,0
4698.76,1,17925,IN,1977,43,S,M,0,1,0,0,0,4,2
5997.33,1,28268,IN,1961,59,S,F,1,1,4,5,4,1,3
5997.33,1,28296,IN,1953,67,S,M,3,0,2,5,2,3,4
4828.11,1,28298,IN,1953,67,M,F,3,1,2,5,2,3,4
3578.27,1,28587,IN,1954,66,M,M,1,1,1,5,1,2,2
3056.0482,1,14596,IN,1966,54,M,F,4,1,0,5,2,3,3
4758.24,1,17733,IN,1979,41,M,M,0,1,0,0,0,4,2
5793.05,1,25901,IN,1952,68,M,M,2,0,2,5,2,0,1
5976.32,1,28246,IN,1956,64,S,F,3,0,2,5,3,2,3
3578.27,1,28339,IN,1978,42,S,M,0,0,2,5,1,1,1
3964.47,1,29398,IN,1965,55,S,M,0,0,0,2,1,4,3
4143.26,1,17515,IN,1958,62,S,F,0,0,3,0,4,3,4
5998.61,1,28240,IN,1964,56,M,M,0,0,1,5,3,2,3
3578.27,1,28588,IN,1954,66,M,F,1,1,1,5,1,2,2
5900.55,1,13666,IN,1973,47,S,F,0,0,2,2,0,0,0
5807.93,1,19844,IN,1943,77,M,F,5,1,2,1,2,4,4
8169.03,1,11077,IN,1957,63,S,F,2,0,2,0,3,1,3
8182.5,1,11103,IN,1964,56,S,F,0,1,1,0,2,4,3
1239.0882,1,25563,IN,1978,42,S,F,0,0,0,0,0,4,2
3578.27,1,28221,IN,1957,63,M,F,2,1,2,5,2,1,3
6016.33,1,28224,IN,1957,63,S,M,2,0,1,5,3,2,3
3578.27,1,28299,IN,1951,69,S,M,3,0,2,5,1,2,3
8172.51,1,11100,IN,1960,60,S,F,1,1,1,0,2,2,1
3578.27,1,28223,IN,1957,63,S,F,2,1,2,5,2,1,3
3578.27,1,28584,IN,1954,66,M,F,1,1,1,5,1,1,2
8104.05,1,11069,IN,1955,65,S,F,2,0,2,0,3,1,1
7195.58,1,13606,IN,1949,71,M,M,3,1,4,2,3,2,4
6021.62,1,17352,IN,1942,78,M,M,2,1,1,0,1,3,4
4170.54,1,17512,IN,1956,64,M,M,2,1,2,0,2,1,1
4733.75,1,17917,IN,1978,42,S,F,0,1,0,0,0,4,2
4733.75,1,17919,IN,1978,42,S,M,0,1,0,0,0,4,2
3578.27,1,28340,IN,1978,42,S,M,0,0,2,5,1,1,1
3578.27,1,28355,IN,1965,55,S,M,0,1,1,5,1,4,3
6465.03,1,13607,IN,1949,71,S,M,4,1,3,2,4,1,4
4362.74,1,17504,IN,1954,66,S,F,2,1,2,0,3,2,1
4787.74,1,17916,IN,1978,42,S,F,1,0,0,0,0,1,0
2400.0882,1,19353,IN,1963,57,S,F,3,1,0,2,1,2,2
3578.27,1,28586,IN,1954,66,M,M,1,1,1,5,1,2,2
6428.23,1,13770,IN,1968,52,M,M,0,1,0,2,1,3,2
6750.56,1,14146,IN,1959,61,M,F,2,1,1,4,0,2,0
4698.76,1,17725,IN,1980,40,S,M,0,1,1,0,0,2,0
4726.04,1,17927,IN,1977,43,S,M,0,1,0,0,0,2,0
3578.27,1,28362,IN,1965,55,S,F,0,0,1,5,2,3,3
3578.27,1,28583,IN,1954,66,M,M,1,1,1,5,1,1,2
5910.55,1,14165,IN,1969,51,S,F,0,1,0,4,1,3,1
3578.27,1,28270,IN,1955,65,S,M,2,1,2,5,2,1,3
4793.12,1,28580,IN,1966,54,M,F,0,1,0,5,3,3,1
8159.04,1,11076,IN,1957,63,S,M,2,1,2,0,3,1,3
4761.74,1,17909,IN,1977,43,S,F,0,0,1,0,0,1,0
699.0982,1,26630,IN,1960,60,M,F,1,1,1,1,2,2,1
3578.27,1,28573,IN,1974,46,S,M,3,1,2,5,1,2,2
5973.24,1,12261,IN,1960,60,M,F,1,1,1,3,0,1,0
8316.29,1,14195,IN,1950,70,S,M,4,0,3,4,4,1,4
3054.0782,1,14599,IN,1969,51,M,M,5,1,0,5,2,3,3
4742.74,1,17370,IN,1944,76,M,M,2,0,2,0,1,2,2
4158.24,1,22118,IN,1953,67,S,F,3,1,2,1,2,3,4
6485.67,1,13697,IN,1971,49,S,M,2,1,1,2,1,2,2
4758.24,1,17478,IN,1947,73,M,F,3,0,2,0,1,2,2
4698.76,1,17914,IN,1979,41,M,M,0,1,0,0,0,4,2
5964.22,1,12265,IN,1959,61,S,M,1,0,1,3,0,1,0
4260.24,1,17513,IN,1956,64,S,M,2,1,2,0,2,1,1
4752.75,1,17923,IN,1977,43,S,M,1,0,0,0,0,1,0
4715.7,1,17926,IN,1977,43,M,F,0,0,0,0,0,4,2
3150.3982,1,20164,IN,1943,77,M,M,1,1,0,4,1,4,2
1288.0582,1,25560,IN,1978,42,M,F,0,1,1,0,0,2,0
5997.33,1,28264,IN,1961,59,S,F,4,0,1,5,3,2,3
3578.27,1,28293,IN,1954,66,S,F,2,0,2,5,2,0,1
3578.27,1,28294,IN,1954,66,S,F,2,1,2,5,2,0,1
3578.27,1,28295,IN,1954,66,M,M,2,0,2,5,2,0,1
4733.75,1,17918,IN,1978,42,M,F,0,1,0,0,0,4,2
3264.0182,1,20150,IN,1942,78,M,M,1,1,0,4,1,3,2
5985.31,1,28196,IN,1958,62,M,M,1,1,1,5,3,2,1
5962.34,1,28247,IN,1956,64,S,M,2,1,0,5,3,2,3
6039.3,1,28288,IN,1960,60,S,M,3,1,4,5,4,2,3
8165.55,1,11070,IN,1955,65,M,M,2,1,2,0,3,1,1
8068.03,1,11075,IN,1957,63,S,F,2,1,2,0,3,1,3
5993.26,1,14155,IN,1970,50,M,F,0,1,0,4,1,3,2
1601.5582,1,14613,IN,1963,57,M,M,4,1,2,5,2,4,3
4698.76,1,17734,IN,1978,42,M,F,0,1,0,0,0,4,2
4752.75,1,17735,IN,1977,43,S,M,1,0,0,0,0,1,0
4313.8882,1,19340,IN,1966,54,M,F,0,1,0,2,1,4,3
5962.34,1,22120,IN,1953,67,M,F,3,1,2,1,2,3,4
1288.0582,1,25561,IN,1977,43,S,M,0,0,2,0,0,1,0
1288.0582,1,26640,IN,1959,61,S,M,5,1,3,1,2,3,3
8262.52,1,11101,IN,1965,55,S,F,0,0,1,0,2,4,3
6509.69,1,13685,IN,1973,47,M,F,1,1,0,2,1,4,1
3076.0582,1,14601,IN,1969,51,M,M,2,1,0,5,3,3,3
4721.73,1,17726,IN,1980,40,S,F,0,1,1,0,0,2,0
4733.75,1,17913,IN,1976,44,S,F,1,0,0,0,0,1,0
4821.72,1,17922,IN,1978,42,M,M,0,1,0,0,0,4,2
6051.31,1,28255,IN,1962,58,S,M,5,1,3,5,3,2,3
5759.06,1,25891,IN,1950,70,S,M,3,0,1,5,3,4,4
3949.97,1,29391,IN,1966,54,S,F,0,0,0,2,1,4,3
8171.01,1,11107,IN,1959,61,M,F,1,1,1,0,3,4,3
8093.03,1,11110,IN,1962,58,M,M,1,1,1,0,2,2,1
4699.82,1,25917,IN,1978,42,M,M,0,0,2,5,2,2,1
3578.27,1,28660,IN,1971,49,S,M,1,1,0,5,2,3,3
4793.12,1,28664,IN,1968,52,S,F,2,1,1,5,2,4,1
3399.99,1,29448,IN,1941,79,S,F,1,1,0,2,0,2,0
3578.27,1,28653,IN,1970,50,M,F,1,1,1,5,1,4,1
4827.1,1,28662,IN,1971,49,S,M,3,0,0,5,2,3,3
4370.61,1,28667,IN,1968,52,S,M,2,0,1,5,2,4,1
8124.04,1,11108,IN,1963,57,S,F,0,0,2,0,2,4,3
4911.83,1,11134,IN,1946,74,S,M,5,1,2,0,0,1,1
6512.19,1,13782,IN,1967,53,M,F,0,1,0,2,1,4,2
6044.59,1,18210,IN,1972,48,M,F,4,1,4,0,4,1,4
8173.03,1,11104,IN,1964,56,M,M,0,0,1,0,2,4,3
1270.8182,1,26683,IN,1965,55,S,F,4,1,3,1,3,2,3
3578.27,1,28627,IN,1959,61,S,M,2,0,1,5,1,2,2
4320.62,1,28671,IN,1970,50,M,F,3,0,0,5,2,3,3
3578.27,1,28790,IN,1958,62,S,M,2,1,2,5,1,1,1
3578.27,1,28794,IN,1959,61,S,M,2,0,1,5,1,2,2
8129.02,1,11124,IN,1957,63,S,M,1,1,1,0,3,2,1
4357.75,1,13795,IN,1964,56,S,M,3,1,1,2,0,1,0
2450.0782,1,17987,IN,1966,54,M,F,1,1,1,3,1,4,2
6030.61,1,18238,IN,1969,51,M,M,1,1,0,0,3,3,4
6058.21,1,18250,IN,1967,53,S,M,5,1,3,0,2,4,3
3578.27,1,28645,IN,1971,49,M,M,1,1,0,5,1,3,1
3578.27,1,28761,IN,1975,45,S,M,3,0,0,5,1,2,2
8184.99,1,11117,IN,1961,59,M,F,5,1,3,0,2,2,1
5873.26,1,12290,IN,1968,52,S,F,2,1,1,3,0,1,0
6058.21,1,18243,IN,1969,51,M,M,1,1,0,0,3,3,4
3578.27,1,28792,IN,1958,62,S,M,2,1,1,5,1,2,2
3992.46,1,29400,IN,1965,55,M,M,1,1,0,2,1,4,1
6729.57,1,14702,IN,1972,48,M,M,0,0,1,4,1,1,0
4150.53,1,18200,IN,1973,47,M,M,0,0,3,0,3,4,3
6021.62,1,18220,IN,1971,49,M,M,0,1,4,0,4,0,3
6058.21,1,18241,IN,1969,51,M,M,1,1,0,0,3,3,4
4312.9082,1,19364,IN,1962,58,M,M,1,1,0,2,1,4,1
3142.4482,1,20167,IN,1961,59,S,M,4,1,0,4,1,3,2
4355.61,1,28672,IN,1970,50,S,M,4,1,0,5,2,3,3
3578.27,1,28772,IN,1954,66,M,M,1,1,1,5,1,1,2
3578.27,1,28774,IN,1954,66,M,F,1,1,1,5,1,1,2
4397.75,1,13778,IN,1967,53,M,M,1,1,0,2,1,4,2
6056.61,1,18205,IN,1972,48,M,F,0,1,3,0,3,4,3
3578.27,1,28628,IN,1959,61,S,F,2,0,1,5,1,2,2
3578.27,1,28650,IN,1970,50,M,F,1,1,0,5,1,4,1
3578.27,1,28654,IN,1970,50,M,M,1,1,0,5,2,3,3
3578.27,1,28655,IN,1969,51,M,M,1,1,1,5,2,4,1
4822.11,1,28666,IN,1968,52,M,M,2,1,1,5,2,4,1
3578.27,1,28675,IN,1967,53,S,M,2,1,1,5,2,4,1
6535.69,1,13771,IN,1968,52,S,M,0,1,0,2,1,3,2
4397.75,1,13789,IN,1965,55,S,F,4,1,2,2,0,0,0
4133.24,1,18204,IN,1973,47,M,F,0,1,4,0,4,0,3
6056.61,1,18217,IN,1970,50,M,M,0,1,4,0,4,1,4
8245.01,1,11109,IN,1963,57,S,M,0,0,2,0,2,4,3
5069.29,1,11356,IN,1980,40,S,M,0,0,1,0,0,2,0
13295.38,1,12301,IN,1946,74,S,F,2,1,4,3,3,4,4
6056.61,1,18209,IN,1972,48,S,F,0,1,3,0,4,1,4
6056.61,1,18272,IN,1967,53,M,F,3,1,0,0,3,4,3
2478.5682,1,19357,IN,1979,41,S,M,3,1,1,2,1,2,2
3578.27,1,28658,IN,1969,51,S,F,2,0,0,5,2,4,1
4133.24,1,18196,IN,1974,46,M,M,0,0,2,0,3,1,4
4172.25,1,18203,IN,1973,47,S,M,0,1,2,0,3,1,4
6070.59,1,18213,IN,1971,49,S,F,0,1,3,0,3,1,4
6021.62,1,18218,IN,1970,50,M,M,0,0,4,0,4,1,4
3578.27,1,28629,IN,1959,61,M,F,2,0,1,5,1,2,2
3578.27,1,28765,IN,1974,46,M,F,0,1,0,5,1,3,1
1538.5582,1,14617,IN,1963,57,S,M,0,0,1,5,2,4,3
5875.55,1,14705,IN,1972,48,S,F,2,1,0,4,1,2,2
6030.61,1,18246,IN,1970,50,M,M,2,1,0,0,3,4,3
6067.2,1,18255,IN,1965,55,S,F,2,1,1,0,2,4,3
1239.0882,1,25567,IN,1977,43,S,M,0,0,0,0,0,2,0
3578.27,1,28644,IN,1971,49,M,F,1,1,0,5,1,3,1
3578.27,1,28651,IN,1970,50,M,F,1,1,1,5,1,4,1
8195.5,1,11147,IN,1939,81,M,M,2,1,1,0,2,3,4
8119.81,1,11344,IN,1957,63,M,F,1,1,0,4,0,2,0
5974.23,1,12279,IN,1970,50,M,M,0,1,0,3,1,4,2
5923.23,1,12280,IN,1970,50,M,F,0,0,0,3,1,4,2
4649.83,1,25916,IN,1978,42,M,F,0,1,2,5,2,2,1
5819.05,1,25924,IN,1978,42,S,F,0,0,2,5,2,2,1
4355.61,1,28770,IN,1966,54,M,M,0,1,0,5,3,3,1
3399.99,1,29449,IN,1941,79,S,F,1,1,0,2,1,4,2
8095.99,1,11105,IN,1964,56,S,F,0,0,1,0,2,4,3
8242.49,1,11120,IN,1936,84,S,F,2,1,1,0,1,4,4
5900.55,1,14720,IN,1970,50,S,F,3,1,0,4,1,2,2
4157.73,1,18201,IN,1973,47,M,F,0,1,2,0,3,1,4
6035.6,1,18208,IN,1971,49,M,F,0,1,3,0,3,4,3
6021.62,1,18275,IN,1962,58,S,F,1,0,1,0,2,2,1
3177.4382,1,20170,IN,1960,60,M,M,3,1,0,4,1,3,2
3374.99,1,28407,IN,1963,57,S,F,3,0,0,3,1,2,2
3578.27,1,28619,IN,1958,62,M,F,2,1,2,5,1,1,1
8087.31,1,11151,IN,1942,78,S,F,2,0,1,0,2,3,4
1547.5682,1,14639,IN,1960,60,M,M,1,1,1,5,2,2,1
6029.57,1,18212,IN,1971,49,M,M,0,1,4,0,3,4,3
6044.59,1,18222,IN,1969,51,M,F,0,1,4,0,4,4,4
1253.0682,1,25564,IN,1977,43,S,M,1,1,0,0,0,1,0
3578.27,1,28775,IN,1954,66,M,F,1,1,1,5,1,2,2
6089.59,1,18207,IN,1972,48,M,M,0,1,3,0,3,1,4
6021.62,1,18245,IN,1968,52,S,F,2,1,1,0,2,4,3
6102.19,1,18268,IN,1963,57,M,M,3,1,2,0,2,4,3
4598.83,1,25942,IN,1980,40,S,F,0,0,2,5,2,2,1
3578.27,1,28621,IN,1958,62,M,F,1,1,1,5,1,2,2
3578.27,1,28763,IN,1974,46,S,F,3,1,2,5,1,2,2
3578.27,1,28795,IN,1959,61,S,M,2,0,1,5,1,2,2
4397.75,1,13790,IN,1965,55,S,F,2,1,0,2,0,1,0
4143.25,1,18198,IN,1974,46,S,M,5,1,4,0,4,0,3
1253.0682,1,25566,IN,1977,43,M,F,0,1,0,0,0,2,0
3578.27,1,28635,IN,1973,47,M,M,1,1,0,5,1,3,1
8079.05,1,11106,IN,1964,56,S,M,0,0,1,0,2,4,3
5997.33,1,22121,IN,1952,68,M,M,3,0,2,1,1,2,3
5997.33,1,22233,IN,1972,48,M,M,1,1,0,1,1,3,1
13164.64,1,12296,IN,1945,75,M,M,5,0,2,3,2,1,3
1538.5582,1,17982,IN,1967,53,S,M,0,1,0,3,1,4,2
6044.59,1,18249,IN,1969,51,M,F,1,1,1,0,4,3,4
3578.27,1,28643,IN,1971,49,M,M,1,1,0,5,1,3,1
3578.27,1,28797,IN,1959,61,S,F,2,0,1,5,1,2,2
3578.27,1,28799,IN,1959,61,S,F,2,0,1,5,1,2,2
8137.0,1,11111,IN,1962,58,M,F,1,1,1,0,2,2,1
6660.59,1,14712,IN,1971,49,S,M,0,0,1,4,1,1,0
6021.62,1,18244,IN,1969,51,M,F,1,1,0,0,3,3,4
6113.2,1,18269,IN,1963,57,S,F,3,1,2,0,2,4,3
3150.3982,1,20172,IN,1959,61,S,F,3,1,0,4,1,3,2
6021.62,1,18254,IN,1966,54,S,M,0,1,0,0,3,3,4
5709.96,1,19855,IN,1946,74,M,M,5,1,3,1,2,4,4
5985.31,1,22232,IN,1972,48,M,F,1,1,0,1,1,3,1
3399.99,1,28414,IN,1978,42,S,M,3,0,2,3,1,2,2
3578.27,1,28670,IN,1970,50,M,F,2,1,0,5,2,3,3
3578.27,1,28676,IN,1967,53,S,M,2,0,1,5,2,4,1
6038.56,1,18219,IN,1970,50,M,F,0,1,4,0,4,0,3
1239.0882,1,25565,IN,1977,43,S,M,1,0,0,0,0,1,0
1538.5782,1,14636,IN,1960,60,M,F,4,1,2,5,1,1,1
6035.6,1,18260,IN,1965,55,S,F,0,0,1,0,2,4,3
5976.32,1,22234,IN,1972,48,M,F,1,1,0,1,1,3,1
4329.61,1,28769,IN,1966,54,S,F,0,1,0,5,3,3,1
13242.7,1,12300,IN,1946,74,S,F,5,1,2,3,3,2,3
6098.58,1,18240,IN,1969,51,M,M,1,1,0,0,3,3,4
4658.81,1,25909,IN,1979,41,M,M,0,1,1,5,2,2,1
3578.27,1,28618,IN,1958,62,M,F,2,1,2,5,1,1,1
3578.27,1,28649,IN,1972,48,S,M,1,1,0,5,2,3,1
4337.56,1,28678,IN,1966,54,S,M,3,0,1,5,3,4,1
3991.94,1,29403,IN,1964,56,M,M,1,1,0,2,1,4,1
8295.02,1,11112,IN,1962,58,M,F,1,1,1,0,2,2,1
6037.89,1,18248,IN,1969,51,M,M,1,1,0,0,4,3,4
4430.09,1,28674,IN,1970,50,M,M,2,1,0,5,3,3,3
1538.5782,1,14616,IN,1968,52,S,F,0,1,1,5,2,4,3
6030.61,1,18239,IN,1969,51,M,F,1,1,0,0,3,3,4
4142.23,1,22128,IN,1938,82,M,F,4,1,2,1,2,3,4
6006.32,1,22182,IN,1975,45,S,F,0,0,2,1,1,2,1
4223.23,1,22230,IN,1956,64,M,F,3,1,2,1,2,2,3
3578.27,1,28657,IN,1969,51,S,M,2,1,0,5,2,4,1
5904.23,1,14700,IN,1973,47,M,M,1,1,1,4,1,4,1
699.0982,1,26643,IN,1958,62,M,M,3,1,0,1,2,4,3
3578.27,1,28625,IN,1959,61,S,M,2,0,1,5,1,2,2
4972.37,1,11126,IN,1949,71,M,M,2,0,2,0,0,1,1
4392.74,1,13774,IN,1967,53,S,M,3,1,1,2,0,0,0
1645.5482,1,14614,IN,1968,52,S,M,0,0,1,5,2,4,3
6104.21,1,18273,IN,1967,53,M,F,4,1,0,0,3,4,3
4623.83,1,25910,IN,1979,41,M,F,0,1,1,5,2,2,1
